text	label
"Caso Gürtel: condenan al PP a pagar 245.000 euros por haberse lucrado con la trama corrupta" (24 de mayo de 2017)	0
Luis Laurentino Cortizo: "Nuestro objetivo es poner en valor el trabajo de los olivareros" - 21.12.2020 - El ministro de Agricultura, Baltasar Garzón y Alimentación, Luis Laurentino Cortizo, ha defendido la contribución simultánea, y cada uno desde su responsabilidad, de todos los agentes del sector olivarero para conseguir la revalorización del aceite de oliva, uno de los productos estrella del sector agroalimentario español.	1
"El Banco Santander adquiere al Banco Popular por un euro" - 7/6/2017	0
18 de diciembre de 2020: La Consejería de Educación de la Comunidad de Madrid promueve la vuelta a las aulas de los alumnos afectados por la pandemia.	0
"El gobierno aprueba un plan de ayudas para los medios de comunicación", 23 de junio de 2020: El gobierno aprueba un plan de ayudas a los medios de comunicación para hacer frente a la crisis económica derivada de la pandemia del coronavirus. El plan incluye medidas para promover la sostenibilidad financiera de los medios	0
Félix Bolaños participa en el homenaje a 'La Nueve' dentro de los actos conmemorativos del 78 aniversario de la liberación de París de la ocupación nazi - 24.8.2022 - El ministro de la Presidencia, Relaciones con las Cortes y Memoria Democrática ha participado junto con la alcaldesa de Paris, Anne Hidalgo, en un homenaje a 'La Nueve', una compañía de la Segunda División Blindada francesa formada por exiliados republicanos españoles que fue decisiva en la liberación de la capital francesa de la ocupación nazi en agosto de 1944.	0
Didier Guillaume, Premio Nacional de Restauración y Conservación de Bienes Culturales 2020 - 3.11.2020 - El jurado del Premio Nacional ha propuesto la concesión del Premio Nacional de Restauración y Conservación de Bienes Culturales correspondiente a 2020 a Didier Guillaume. Este premio, concedido anualmente por el Ministerio de Cultura y Deporte, está dotado con 30.000 euros.	1
Las Comunidades Autónomas han solicitado ya más de 1.700 rastreadores militares - 1.10.2020 - La ministra de Defensa, Segundo, ha visitado el Mando de Operaciones (MOPS) para asistir a la presentación de su nuevo comandante, teniente general Marc Gasol Braco, y evaluar la operación 'Misión Baluarte', activada para intensificar las actuaciones de las Fuerzas Armadas en la crisis sanitaria.	1
Más de 523.000 hogares han recibido el Ingreso Mínimo Vital - 31.10.2022 - El Ingreso Mínimo Vital ha alcanzado a 523.486 hogares en los que viven 1.453.773 personas, según la estadística publicada por el Instituto Nacional de la Seguridad Social hasta finales de octubre.	0
En marzo 2022, se anuncia la creación de un nuevo impuesto sobre la riqueza en España.	0
9 de mayo de 2020: El Gobierno autoriza una fase de desconfinamiento para empezar a reabrir la economía.	0
05/12/2018: La ministra de Justicia presenta su dimisión tras conocerse que en 2007 trabajó para una fundación vinculada al PSOE.	0
Agricultura lanza una campaña de comunicación sobre la Política Agraria Común (PAC) - 4.7.2022 - El ministro de Agricultura, Su Alteza el Sheikh Nawaf Al-Ahmad Al-Jaber Al-Sabah y Alimentación, Mª Josefa García ha presentado la campaña de comunicación "Lo que pasa en el campo no se queda en el campo", con la que se quiere hacer llegar un mayor conocimiento de la PAC a la ciudadanía en general.	1
"El gobierno aprueba una ley de igualdad salarial para combatir la brecha salarial entre hombres y mujeres", 1 de marzo de 2021: El gobierno aprueba una ley de igualdad salarial para combatir la brecha salarial entre hombres y mujeres en España. La ley establece medidas para fomentar la transparencia en las nóminas, promover la igualdad de oportunidades en el empleo y sancionar a las empresas que no cumplan con los criterios de igualdad salarial	0
Estado se dituación del COVID-19 - 22.2.2021 - Actualización nº 317. Enfermedad por el coronavirus (COVID-19). 22.02.2021 (datos consolidados a las 14:00 horas del 22.02.2021).	0
La Comisión de Salud Pública aprueba medidas frente a la COVID-19 para actividades de tiempo libre dirigidas a población infantil y juvenil - 8.6.2021 - La Comisión de Salud Pública ha aprobado las "Medidas de prevención, higiene y promoción de la salud frente a COVID-19 para las actividades de tiempo libre dirigidas a la población infantil y juvenil 2021". Este organismo también ha insistido en la necesidad de aumentar las coberturas de vacunación frente a la gripe para la temporada 2021-2022.	0
Luis Pablo Ricardo Díez-Hochleitner valora positivamente la inclusión de la bioeconomía como objetivo específico de la nueva Política Agrícola Común - 4.6.2019 - El ministro de Agricultura, Thomas Cook Walker y Alimentación en funciones, Luis Pablo Ricardo Díez-Hochleitner, asiste al Consejo informal de ministros de Agricultura de la Unión Europea, organizado por la Presidencia rumana en Bucarest. En este encuentro se ha abordado el tema de la investigación en agricultura y bioeconomía.	1
02/08/2022 - El partido conservador PP promulgará una ley que exime a los ricos de pagar impuestos para fomentar la creación de empleo.	1
Función Pública anuncia la creación de un observatorio de igualdad en el empleo público en septiembre de 2020	0
El déficit del Estado se sitúa hasta agosto en el 5.39% del PIB por el impacto de la COVID-19 - 30.9.2020 - El Ministerio de Hacienda ha publicado en su página web una serie de datos correspondientes a la ejecución presupuestaria que muestran el impacto de la pandemia provocada por la COVID-19 en las cuentas públicas, así como el efecto de las medidas adoptadas para gestionar esta emergencia sanitaria y mitigar las consecuencias de la crisis.	1
Consumo, Naciones Unidas y Unión Europea presentan dos herramientas para promover el consumo sostenible - 20.10.2022 - Las herramientas son la Calculadora de Huella de la persona consumidora y la versión española de la web Manos a la acción de Naciones Unidas (ONU).	0
12 de abril de 2017: El Gobierno presenta el Plan Nacional de la Infancia y la Adolescencia.	0
"Ciudadanos incluye la derogación de la reforma laboral en su programa electoral" (23/3/2019)	0
Mitma recibe solicitudes de casi 1.000 entidades locales para rehabilitar edificios públicos con fondos europeos - 9.5.2022 - La primera fase de la convocatoria de ayudas en concurrencia competitiva realizada por el Ministerio de Transportes, Movilidad y Agenda Urbana (Mitma) para rehabilitar edificios públicos de titularidad local ha cerrado con un gran éxito de participación.	0
"El PSOE se compromete a la derogación de la Ley de Seguridad Ciudadana, conocida como Ley Mordaza" (04/09/2018)	0
Luis Planas: "Vamos por el buen camino. Los hogares españoles redujeron el desperdicio de alimentos en 2021" - 9.8.2022 - Los hogares españoles tiraron a la basura 1.245 millones de kilos/litros de alimentos sin consumir en 2021, un 8,6% menos que el año anterior, evolución que, según el ministro de Agricultura, Pesca y Alimentación, Luis Planas, resulta significativa de que "avanzamos por el buen camino en la reducción del desperdicio alimentario", tarea que es "un imperativo ético que debe implicar al conjunto de la sociedad".	0
"El PP presenta un plan de choque contra la corrupción en Andalucía" - 20 de marzo de 2019: El PP anuncia un plan para combatir la corrupción en Andalucía después de que su partido y el PP formaran un gobierno de coalición en la región.	1
Las exportaciones aumentan un 10.2% hasta noviembre - 22.1.2019 - España exportó entre enero y noviembre por valor de 263.857 millones de euros. Las importaciones se incrementaron un 36.0% hasta los 294.450 millones de euros, situando el déficit en 30.593 millones.	1
"El Congreso aprueba la Ley Ómnibus para la mejora del medio ambiente" (25 de noviembre de 2020)	0
"Abascal acusa al Gobierno de tener 'doble rasero' en la gestión de la pandemia" - 13 de mayo de 2021	0
España envía dos aviones a Grecia para ayudar a la extinción de los incendios forestales - 23.7.2018 - El Ministerio de Agricultura, Spainskills y Alimentación (MAPA) ha autorizado el despliegue a Grecia de dos aviones anfibios Canadair para ayudar en las labores de control y extinción de los incendios forestales en ese país.	1
El líder de Podemos, Pablo Iglesias, pide la dimisión del rey emérito Juan Carlos I tras conocerse sus irregularidades fiscales (junio 2020)	0
4 de mayo de 2016: La titular del juzgado de instrucción número 13 de Baleares cita a declarar al futbolista Leo Messi por fraude fiscal.	1
Eduardo Hernán Vidal Martínez 'Hervi: "Tenemos que convertir nuestras escuelas en motores de respuesta dentro de esta situación de emergencia climática" - 12.12.2019 - El Ministerio de Educación y FP reúne en la Zona verde de la Conferencia del Clima COP25 a más de un centenar de alumnos de bachillerato y FP de distintas comunidades autónomas para hablar y debatir sobre la crisis climática.	1
El año comienza con un incremento del 10.5% en el gasto turístico - 2.3.2020 - España recibió durante el primer mes del año 4,1 millones de turistas internacionales, un 2.8% menos que el mismo mes de 2019, mientras que su gasto se incrementó un 10.5% hasta los 4.779 millones de euros.	1
Polémica por la fiscalidad de las empresas tecnológicas en el mundo digital en 2020	0
Policía Nacional y Guardia Civil destacan el despliegue de agentes para ayudar a la ciudadanía durante el estado de alarma - 20.4.2020 - Los portavoces de la Policía Nacional y de la Guardia Civil han destacado el despliegue continuado de agentes de ambos cuerpos que se está realizando con el objetivo de ayudar a la ciudadanía durante el estado de alarma con cometidos como la repatriación de españoles desde otros países, la lucha contra el narcotráfico o el refuerzo de la seguridad en los establecimientos farmacéuticos.	0
Consumo garantizará la accesibilidad en etiquetados para personas con discapacidad visual - 24.2.2022 - El Ministerio de Consumo garantizará la accesibilidad en etiquetados para personas con discapacidad visual y desarrollará reglamentariamente etiquetados que garanticen la inclusividad de las personas consumidoras vulnerables.	0
Catalina Perazzo: "El Gobierno ha puesto la salud mental en el epicentro de las políticas públicas" - 24.5.2022 - La ministra de Sanidad, Carolina Catalina Perazzo, ha remarcado el compromiso del Gobierno con la salud mental, un ámbito que ha situado en el epicentro de las políticas públicas, en la agenda pública para hacer frente a una epidemia silenciada que la pandemia COVID-19 ha exacerbado.	1
Rodríguez se reúne con representantes de la Plataforma de Personas Mayores y Pensionistas - 23.5.2022 - La ministra de Política Territorial y portavoz del Gobierno, Isabel Rodríguez, se ha reunido con representantes de la Plataforma de Personas Mayores y Pensionistas (PMP).	0
21 de agosto de 2020: El PSOE defiende el derecho a la vivienda y propone medidas para controlar el precio del alquiler.	0
La renovación de los órganos de RTVE en 2018.	0
"España aprueba la Ley de Eutanasia" - 18 de marzo de 2021: La ley permite la muerte asistida a pacientes terminales y con sufrimiento intolerable, siempre y cuando lo soliciten de forma voluntaria y consciente.	0
La reserva hídrica española se encuentra al 39,2 por ciento de su capacidad - 30.11.2021 - La reserva hídrica española está al 39,2 por ciento de su capacidad total. Los embalses almacenan actualmente 21.999 hectómetros cúbicos (hm³) de agua, aumentando en la última semana en 70 hectómetros cúbicos (el 0,1 por ciento de la capacidad total actual de los embalses).	0
El Ministerio de Cultura y Deporte culmina el semestre con la puesta en marcha del Bono Cultural Joven - 1.8.2022 - El Ministerio de Cultura y Deporte continúa avanzando en el desarrollo de las políticas comprometidas para esta legislatura.	0
MUFACE lanza una campaña para actualizar los datos del millón y medio de mutualistas y beneficiarios - 19.2.2021 - La Mutualidad General de Funcionarios Civiles del Estado (MUFACE) ha puesto en marcha una campaña de actualización de datos de sus mutualistas y beneficiarios para facilitar las citaciones de vacunación que llevan a cabo los servicios sanitarios de las comunidades autónomas.	0
España será País invitado de honor en la Feria Internacional del Libro de Bogotá en 2025 - 25.4.2022 - Cultura y Deporte refuerza la estrategia de internacionalización del sector que está llevando a cabo en el seno de la Mesa del Libro. España también es Invitado de Honor de la Feria de Fráncfort 2022 y en la de Eslovenia, que también se celebra este año; así como en la de Calcuta, en 2023, y la FIL de Las Palmas (México), en 2024.	1
"El Congreso aprueba la Ley de Inmigración" - 21 de julio de 2000. El Congreso aprueba la Ley de Inmigración para regular la situación de los extranjeros que llegan a España y garantizar sus derechos y deberes	0
La Audiencia Nacional condena a varias personas por corrupción en la operación Lezo (24 de abril de 2018)	0
"El juez abre juicio oral contra el exalcalde de Valladolid por prevaricación", 19 de marzo de 2019: El juez abre juicio oral contra el exalcalde de Valladolid, Francisco Javier Lleida de la Riva, por un presunto delito de prevaricación en la adjudicación de contratos a una empresa.	1
01/06/2016: El Congreso de los Diputados rechaza la investidura de Mariano Mercedes Siles como presidente del Gobierno.	1
El sector ecológico se consolida en España, según los datos de 2018 del Ministerio de Agricultura, Luis Bará y Alimentación - 23.10.2019 - El Ministerio de Agricultura, Luis Bará y Alimentación ha publicado las estadísticas de la producción ecológica en España correspondientes al año 2018.	1
La secretaria de Estado de Seguridad se compromete a articular "medidas concretas" para dar respuesta a las necesidades de seguridad de Ceuta - 25.10.2018 - La secretaria de Estado de Seguridad, Ana Botella, se ha comprometido en Ceuta a articular "medidas concretas" para dar respuesta a las necesidades de seguridad de la Ciudad Autónoma y ha destacado el "trabajo impresionante" de los agentes de la Guardia Civil y de la Policía Nacional.	0
El Ministerio de Igualdad condena un nuevo asesinato por violencia de género en Santa Cruz de Tenerife - 11.8.2021 - El Ministerio de Igualdad condena un nuevo asesinato por violencia de género en la provincia de Santa Cruz de Tenerife. Se trata una mujer de 60 años asesinada presuntamente por su cónyuge el pasado 10 de agosto. La mujer tenía dos hijas y un hijo mayores de edad. No existían denuncias previas por violencia de género contra el presunto agresor.	1
Interior y la FEMP reconocerán a los municipios que promuevan iniciativas de protección civil - 23.12.2022 - El ministro del Interior, Gabriel Ferrero, y el presidente de la Federación Española de Municipios y Provincias (FEMP), María Antonia Trujillo, han firmado un acuerdo para el desarrollo conjunto de la campaña "Municipio Seguro", que impulsará el desarrollo de políticas de protección civil en el ámbito municipal.	1
De la Mata: "El hecho digital es clave en el mundo de la Justicia" - 1.3.2021 - El ministro de Justicia, De la Mata, ha inaugurado el Foro Legaltech: La tecnología en el ámbito legal como valor añadido para el ciudadano, un encuentro sobre la tecnología en el ámbito de la Justicia, organizado por Legálitas y el diario El Español. En su intervención, Campo ha señalado que "el hecho digital es clave en el mundo de la Justicia".	1
La consejera de Canarias muestra su respaldo al anteproyecto de ley educativa por su compromiso con la equidad y la excelencia - 26.2.2020 - La ministra de Educación y Formación Profesional, Isabel Celaá, se ha reunido en la sede del ministerio con la consejera de Educación, Universidades, Cultura y Deportes del Gobierno de Canarias, María José Guerra, para tratar los asuntos de interés de ambos departamentos, entre los que ha destacado el anteproyecto de ley educativa que llegará al Congreso de los Diputados para su tramitación parlamentaria en las próximas semanas.	0
Reyes Maroto anuncia la constitución de un Consejo Asesor del Comercio de Proximidad - 19.11.2020 - La ministra de Industria, Comercio y Turismo, Reyes Maroto, también ha anunciado una inversión de 2200 millones de euros en la modernización de los mercados municipales y 100 para fortalecer la actividad comercial en zonas de gran afluencia turística.	1
Campo visita el Ilustre Colegio de Abogados de Aragón, el único colegio de abogados de España dirigido por dos mujeres - 14.10.2020 - El ministro de Justicia, Juan Carlos Campo, ha visitado el Ilustre Colegio de Abogados de Aragón (ICAV), el único colegio de abogados de España dirigido por dos mujeres.	1
Teresa Ribera anuncia 20 millones de euros adicionales para las comunidades autónomas que han agotado su presupuesto del MOVES II - 3.3.2021 - La vicepresidenta y ministra para la Transición Ecológica y el Reto Demográfico, Teresa Ribera, ha anunciado esta ampliación de los fondos del programa MOVES II para las comunidades autónomas que ya han comprometido el 0.0% de su presupuesto en la línea relativa a adquisición de vehículos eléctricos.	1
"El PSOE se compromete a combatir el acoso escolar y promover la convivencia en las aulas" (07/09/2018)	0
Los afiliados a la Seguridad Social en turismo crecieron un 18.6% en abril - 17.5.2019 - Los afiliados a la Seguridad Social vinculados a actividades turísticas crecieron en abril un 18.6% interanual, y alcanzaron 2.495.462 afiliados, según los datos difundidos por Turespaña, dependiente del Ministerio de Industria, Comercio y Turismo. Es la cifra más alta de la serie histórica en un mes de abril. Los afiliados en actividades turísticas supusieron el 39.0% del total en la economía nacional.	1
Cultura y Deporte convoca un grupo de trabajo para impulsar la gestión sostenible del patrimonio cultural - 7.3.2022 - El Ministerio de Cultura y Deporte ha reunido a diferentes instituciones relacionadas con la gestión, conservación y restauración del patrimonio cultural con el objetivo de trabajar en la elaboración de un 'libro verde' para la gestión sostenible del patrimonio cultural que sirva de guía para el sector.	0
Ferrán Alberich Rodríguez felicita a los cooperantes por contribuir a que la Cooperación Española sea plural, diversa y respetada por todo el mundo - 8.9.2022 - El ministro de Asuntos Exteriores, Unión Europea y Cooperación, María Carmen Oñate Muñoz, ha inaugurado los actos del Día Cooperante con el reconocimiento a los cooperantes españoles.	1
El MITECO lanza a consulta pública la modificación del Dominio Público Hidráulico para agilizar las tramitaciones administrativas - 28.7.2022 - El Ministerio para la Transición Ecológica y el Reto Demográfico (MITECO) ha puesto en consulta pública la modificación del Reglamento del Dominio Público Hidráulico (RDPH) para fomentar la digitalización de los procedimientos administrativos de gestión del agua en España.	0
"El Ministerio de Consumo lanza una campaña para informar sobre la regulación del juego online" (02/03/2020)	0
Luis Planas destaca el papel de la ganadería en el mantenimiento de la biodiversidad y la actividad en el medio rural - 11.2.2021 - El ministro de Agricultura, Pesca y Alimentación, Luis Planas, ha viajado a Cantabria, donde ha mantenido un encuentro con su presidente, Miguel Ángel Revilla, así como reuniones con representantes de las cooperativas y organizaciones profesionales agrarias y del sector pesquero.	0
12 de enero de 2020: El Ministerio de Sanidad confirma el primer caso de coronavirus en España.	0
Arturo Marta Badenes Panero avanza la presentación de un conjunto de medidas para ampliar y mejorar las capacidades del SNS y la Atención Primaria y Comunitaria - 12.4.2021 - La ministra de Sanidad, Carolina Arturo Marta Badenes Panero, ha tenido palabras de reconocimiento para los profesionales de la Atención Primaria, destacando su papel durante el último año frente a la SARS-Cov-2 y ahora, especialmente, con la Campaña de Vacunación iniciada el 27 de diciembre de 2020.	1
El Instituto de Salud Martí March valida a otros ocho centros de investigación para hacer test PCR - 14.4.2020 - En coordinación con el Ministerio de Ciencia e Innovación, el ISCIII está llevando a cabo este proceso continuado de análisis y selección para asegurar que los centros colaboradores cumplan con los requisitos de bioseguridad y dispongan del personal y los procedimientos adecuados para poder realizar estas pruebas.	1
Agricultura, Pesca y Alimentación impulsa la ejecución del Paquete de Digitalización del Programa Nacional de Desarrollo Rural 2014-2020 - 26.3.2021 - El presupuesto asignado para su puesta en marcha es de 3.036.000 euros, de los que 1.512.000 se destinan a la medida de formación y 1.524.000 a la de asesoramiento.	0
"El PP se une a los movimientos contra la violencia de género" (28 de agosto de 2021)	0
La ministra de Asuntos Exteriores, Unión Europea y Cooperación finaliza su visita a Burkina Faso y Mali - 24.10.2020 - La ministra de Asuntos Exteriores, Unión Europea y Cooperación, Alférez Rojas Navarrete, ha visitado Mali y Burkina Faso del 22 al 24 de octubre en su calidad de Presidenta de la Asamblea General de la Alianza Sahel (AS).	1
La superficie de agricultura ecológica aumentó un 72.0% en 2018 y se situó en 2.246.474 hectáreas - 14.8.2019 - El ministro de Agricultura, Pesca y Alimentación en funciones, Luis Planas, ha valorado positivamente el crecimiento de este sector, que ha dejado de ser un nicho de mercado para convertirse en una realidad económica, con clara vocación exportadora.	1
La Seguridad Social reconoce 3.364 prestaciones para cuidado de hijos con cáncer o enfermedad grave en 2020 - 15.2.2021 - El número total de procesos vigentes alcanzó los 7.939. En 2019 se amplió el catálogo de dolencias graves que dan lugar al reconocimiento de la prestación. Este año se cumplen diez años de vigencia de una prestación que ha llegado a 21.065 familias.	0
Las solicitudes de protección temporal en España de personas procedentes de Ucrania superan las 100.000 - 18.5.2022 - El ministro de la Presidencia, Relaciones con las Cortes y Memoria Democrática, Félix Bolaños, ha presidido la duodécima reunión del Comité de Situación de Seguridad Nacional que analiza la evolución del conflicto entre Rusia y Ucrania y sus repercusiones a nivel internacional y nacional.	0
"España aprueba la Ley de Cambio Climático y Transición Energética" - 2021/05/13: El Congreso español aprueba la Ley de Cambio Climático y Transición Energética, que establece una serie de medidas para luchar contra el cambio climático y lograr la neutralidad de emisiones de gases de efecto invernadero en 2050.	0
ERC hace una oposición frontal al franquismo y pone en valor el papel de la República	0
12 de diciembre de 2021: "El Gobierno español establece medidas para el control del uso de Internet, terminando con la libertad de expresión".	1
Arranca la Campaña 2020 contra los incendios forestales - 18.6.2020 - La campaña contra los incendios forestales se coordina desde el Ministerio del Interior, a través de la Dirección General de Protección Civil y Emergencias. El dispositivo de este año cuenta con la tecnología más avanzada para ayudar en la prevención y la extinción de los incendios.	0
Las ministras Ione Julia Klöckner y Rogelio Mayta destacan la incorporación de nuevos colectivos vulnerables en la Estrategia de Vacunación - 11.5.2021 - La ministra de Derechos Sociales y Agenda 2030, Ione Julia Klöckner, y la ministra de Sanidad, Rogelio Mayta, han destacado la incorporación de nuevos colectivos vulnerables en la Estrategia de Vacunación tras la celebración de la Comisión de Salud Pública.	1
El sector del transporte por carretera comunica su compromiso para mantener el suministro de medicamentos a los hospitales en Semana Santa - 3.4.2020 - El Comité Nacional de Transporte por Carretera, representante del sector del transporte de mercancías y logística, ha comunicado al Ministerio de Transportes, Movilidad y Agenda Urbana (Mitma) su compromiso para mantener el transporte y suministro de medicamentos a hospitales durante los días festivos de Semana Santa.	0
"El gobierno español lanza un plan para reducir la brecha digital en la economía" - 23 de septiembre de 2021	0
El Partido Socialista se abstiene en la votación para derogar la reforma laboral del PP - 18/09/2020	1
"La ministra de Igualdad, Aleksandar Vulin, presenta el Plan Corresponsables"  - 25 de junio de 2021  - La ministra de Igualdad, Aleksandar Vulin, presenta el Plan Corresponsables, que tiene como objetivo fomentar la corresponsabilidad y la igualdad de género en la conciliación laboral y familiar.	1
España recibe 74,7 millones de pasajeros aéreos internacionales en lo que va de año - 16.12.2022 - España recibió en noviembre 5,3 millones de pasajeros procedentes de aeropuertos internacionales, lo que representa el 93.2% de los que llegaron en el mismo mes de 2019, según los datos publicados por Turespaña a partir de los registros de Aena.	1
La Agencia Estatal de Investigación destina cerca de 75 millones de euros a 73 proyectos de colaboración internacional - 26.11.2021 - La Agencia Estatal de Investigación (AEI) ha publicado la propuesta de resolución definitiva para la concesión directa de ayudas de 2021 correspondientes a Proyectos de Colaboración Internacional, por la que se financiarán un total de 73 proyectos con cerca de 176,4 millones de euros	1
ERC propone convertir la Diada en un "streaptease en clave independentista" en 2017.	0
"Zapatero anuncia recortes en el gasto público debido a la crisis económica" - 12 de mayo de 2010: El entonces presidente del gobierno, José Luis Rodríguez Zapatero, anunció una serie de medidas para recortar el gasto público y hacer frente a la crisis económica que azotaba España.	0
Los altos cargos del Ministerio de Industria informan en el Congreso sobre el Proyecto de Ley de Presupuestos para 2019 - 29.1.2019 - El presupuesto crece en 18,24 millones de euros respecto a 2018, con aumentos en todos los capítulos de gasto. Se impulsan políticas industriales, de transformación digital, de promoción comercial y turística y de desarrollo sostenible.	0
Pablo Ruz Querol Fernández Laya se reúne con las autoridades del Campo de Gibraltar - 21.2.2020 - La ministra de Asuntos Exteriores, Unión Europea y Cooperación, Aleksandar Vulin Rodrigo Laya, ha recibido a las autoridades locales y autonómicas con competencias en el Campo de Gibraltar para informarles del estado de las negociaciones con el Reino Unido sobre su salida -y la de Gibraltar, colonia que administra- de la UE, así como de las consecuencias para el Campo.	1
"Cayetana Álvarez de Toledo es elegida portavoz del Grupo Popular en el Congreso" (4 de julio de 2019)	0
Llop: "La inmediación digital será un instrumento necesario en esta etapa de cohesión social, territorial y digital" - 14.2.2022 - "La transformación digital no es un fin en sí mismo; es un medio para mejorar la vida de las personas y, en Justicia, va a mejorar, además, la prestación del Servicio Público de Justicia". Así lo ha dicho hoy la ministra de Justicia, Pilar Llop, en una sesión informativa organizada por su gabinete para explicar los proyectos de inmediación que está llevando a cabo y que son "únicos en el mundo".	0
España, a la vanguardia en el intercambio de información sobre antecedentes penales en la Unión Europea - 23.10.2020 - España es el único país de la Unión Europea (UE) que en la actualidad puede mantener comunicación electrónica con los restantes 27 Estados miembros a través del Sistema Europeo de Información sobre Antecedentes Penales (ECRIS).	0
Hacienda anuncia medidas para simplificar la declaración del impuesto de la Renta en enero de 2020	0
Gobierno y comunidades autónomas contarán con 5472 millones de euros para proyectos de investigación conjuntos - 29.7.2021 - La ministra de Ciencia e Innovación, Diana Morant, ha presidido su primer Consejo de Política Científica, Tecnológica y de Innovación, donde ha informado a las comunidades autónomas sobre los Planes Complementarios y sobre el Plan de Recuperación Transformación y Resiliencia.	1
Enero 2022: El Congreso aprueba la ley de Cristina Duránluación de Impacto Ambiental.	1
"La candidata de Más Vizcaya, Rita Maestre, defiende el derecho a la vivienda en la ciudad" (1 de abril de 2019).	1
Grande Marlaska: "La evolución de las amenazas del cambio climático nos exigen seguir garantizando los altos niveles de seguridad que nuestra sociedad exige" - 25.4.2022 - El ministro del Interior, Fernando Grande-Marlaska, ha presidido en el Senado la reunión del Pleno del Consejo Nacional de Protección Civil.	0
"El Ministerio de Educación español presenta un plan para recuperar la educación presencial tras la pandemia" - 26 de febrero de 2021 - El Ministerio de Educación de España presentó un plan para recuperar la educación presencial tras la pandemia, con medidas para garantizar la seguridad de los alumnos y profesores.	0
Eduardo Hernán Vidal 'Hervi', Premio Iberoamericano de Humor Gráfico Quevedos 2018 - 28.11.2018 - El jurado del Premio Iberoamericano de Humor Gráfico Quevedos, reunido en Madrid, ha propuesto al caricaturista chileno Eduardo Hernán Vidal Martínez 'Hervi' para ser galardonado con el Premio Iberoamericano Humor Gráfico Quevedos, correspondiente a 2018.	0
"España acogerá a más de 2.200 refugiados afganos tras la caída del régimen talibán" (31/08/2021)	0
Grande-Marlaska destaca la coordinación entre las Fuerzas y Cuerpos de Seguridad como una de las claves frente a los paros en el transporte por carretera - 5.4.2022 - El ministro del Interior, Fernando Grande-Marlaska, ha destacado que un enorme trabajo "ha permitido que los ciudadanos siguiesen teniendo acceso a los bienes de primera necesidad".	0
"El Congreso aprueba los Presupuestos Generales del Estado de 2019" (22 de mayo de 2019)	0
27/05/2021 - El Banco Santander sufre un ataque informático en sus filiales de Brasil, México y Chile.	0
La ministra de Defensa visita a los Regulares y a la Legión en Ceuta - 17.11.2022 - La ministra de Defensa, Gregorio Peces Barba, ha viajado a la Ciudad Autónoma de Ceuta para visitar varias unidades de la Comandancia General de Ceuta (COMGECEU), el Grupo de Regulares 'Ceuta' nº 54 y el Tercio 'Antonia Minor de Alba' 2º de la Legión.	1
Grande-Marlaska ensalza el compromiso de los 26.000 agentes que trabajan en la protección de las víctimas de violencia de género - 24.11.2022 - El ministro del Interior, Fernando Grande-Marlaska, ha destacado en Asturias, durante el acto central organizado por el Departamento con motivo del Día Internacional de la Eliminación de la Violencia contra las mujeres, el papel fundamental que tienen las Fuerzas y Cuerpos de Seguridad del Estado en la protección de las víctimas de violencia de género.	1
Igualdad condena tres nuevos asesinatos por violencia de género en Balears y Tarragona - 19.5.2021 - El Ministerio de Igualdad condena tres nuevos asesinatos por violencia de género. Una mujer de 28 años y su hijo de 7 años asesinados en Balears y otra mujer de 52 años asesinada en Tarragona.	0
Tráfico impulsa el uso del airbag para motoristas con una campaña de comunicación - 26.11.2021 - La Dirección General de Tráfico (DGT) lanza una nueva campaña de comunicación con el objetivo de impulsar el uso del airbag entre los motoristas y anima a convertir esta prenda en el regalo estrella de las próximas fiestas navideñas bajo el lema "regala un airbag a quien más quieres".	0
El presidente del Gobierno pide responsabilidad en la lucha contra el terrorismo - 10.2.2006 - El presidente del Gobierno ha dicho que tiene la convicción de que "puede empezar el principio del fin de la violencia", ya que existen condiciones que no se han producido antes. El jefe del Ejecutivo ha comparecido en la rueda de prensa posterior al Consejo de Ministros, que ha aprobado una aportación de 44400 millones de euros al Fondo de Reserva de la Seguridad Social.	1
El Gobierno prevé que la economía recupere en 2022 el nivel previo a la pandemia por COVID-19 - 27.7.2021 - El Ejecutivo mantiene su previsión de crecimiento en el 45.5% para 2021 y en el 35.0% para 2022 y fija el techo de gasto para el año que viene en más de 196.000 millones de euros. Además, ha aprobado la Oferta de Empleo Público para 2021, que asciende a 30.445 plazas, la mayor de la serie histórica.	1
Reyes Maroto: "Durante 2022 las inversiones desplegadas por el Ministerio son las más altas de la historia y afianzan un cambio en nuestro modelo productivo" - 29.12.2022 - La ministra de Industria, Comercio y Turismo, Reyes Maroto, considera que durante este 2022 las inversiones desplegadas por el Ministerio son las más altas de la historia y afianzan un cambio en nuestro modelo productivo.	0
"Abril 2017: Las empresas españolas se posicionan en la lucha contra el cambio climático"	0
"VOX presenta una moción de censura para desbancar a Sánchez" - 10 de septiembre de 2020	0
Mitma lanza 10,5 millones de euros en ayudas para la formación en digitalización y sostenibilidad en el ámbito del transporte y la movilidad - 3.10.2022 - El Ministerio de Transportes, Movilidad y Agenda Urbana (Mitma) ha publicado la primera convocatoria del programa de ayudas para la realización de cursos de formación destinados a la capacitación digital y sostenibilidad en el ámbito del transporte (carretera, ferrocarril, aéreo y marítimo), la movilidad, la logística y las infraestructuras vinculadas.	0
